age,income,loan_amount,credit_score,employment_years,existing_debt,num_credit_lines,default
30,73678.9,7594.23,608.0,2.5,5558.81,12,0
63,64769.89,19195.3,744.0,6.2,0.0,10,0
64,102232.23,21494.35,688.0,0.4,14063.23,4,0
49,48426.76,15761.55,571.0,13.2,14213.59,12,0
33,15479.99,29055.77,609.0,2.1,17386.79,7,1
32,26341.22,10114.38,691.0,3.7,13363.35,8,0
51,55238.56,28404.32,549.0,0.7,13501.82,8,0
22,75557.64,4832.43,691.0,14.6,3695.48,14,0
55,41949.82,21392.23,622.0,5.6,12422.17,14,0
43,50381.35,13860.69,679.0,0.3,20880.97,3,0
37,68696.85,9334.94,660.0,0.8,4682.05,2,0
46,35695.35,1709.77,561.0,2.6,692.1,6,0
28,42774.61,12914.65,599.0,1.2,8843.37,12,0
49,31645.47,12409.48,766.0,1.8,13624.64,1,0
46,78564.56,16383.25,840.0,29.9,9299.07,12,0
30,85833.46,20798.52,510.0,5.4,18702.63,9,0
46,23411.7,8532.27,733.0,12.8,2837.71,7,0
54,52156.29,29066.14,674.0,2.9,0.0,8,0
61,83145.18,10691.72,817.0,6.2,16574.0,7,0
27,62973.9,19817.55,605.0,3.1,0.0,5,0
24,45215.22,15721.34,722.0,2.0,9902.73,5,0
31,24076.76,13410.32,626.0,3.7,16410.93,7,1
49,78058.89,15320.46,753.0,2.8,9297.75,7,0
56,62210.3,7477.7,835.0,19.7,3812.52,2,0
45,25540.27,11899.47,667.0,3.4,15633.74,2,0
41,78797.82,4281.96,559.0,8.3,9024.7,7,0
56,22991.93,10605.84,763.0,5.5,6674.76,5,0
30,50590.28,11266.66,695.0,3.3,17861.04,2,0
57,49707.71,21761.77,680.0,3.2,5743.13,1,0
29,87367.63,12344.6,777.0,2.1,4403.98,9,0
44,49779.08,11415.35,559.0,0.6,2583.56,11,0
55,49707.15,16760.32,593.0,7.2,15296.25,8,0
55,27738.43,16446.82,698.0,12.5,10565.88,2,0
56,42192.05,10271.67,591.0,1.2,5075.16,2,0
38,38654.09,18153.83,625.0,13.0,0.0,3,0
59,39695.55,13570.82,752.0,1.3,16452.33,4,0
52,55125.69,10258.69,685.0,3.8,5163.34,9,0
44,15000.0,11036.17,556.0,2.1,0.0,12,0
43,24795.4,22594.81,683.0,0.6,8524.08,6,0
52,52779.62,11276.58,749.0,0.3,14196.07,3,0
57,57425.09,17089.0,664.0,2.3,12320.79,14,0
32,50331.34,4740.8,720.0,0.2,8487.18,8,0
33,54184.11,23922.44,609.0,0.6,5349.23,6,0
43,46817.67,10336.05,671.0,0.8,4636.21,8,0
45,54629.91,18202.32,524.0,0.0,15655.86,10,0
55,63682.84,12987.45,700.0,0.8,0.0,12,0
61,63542.67,18110.67,679.0,4.3,2304.93,2,0
50,41220.83,18547.52,547.0,8.6,7425.02,8,0
37,73301.89,13842.69,772.0,1.1,0.0,11,0
40,58142.17,1000.0,696.0,0.4,6692.29,5,0
45,79644.28,23728.12,595.0,6.5,638.22,10,0
42,83657.45,13880.78,702.0,0.0,10848.76,14,0
33,26145.47,17944.05,571.0,6.6,4560.84,14,0
39,37819.45,20533.75,582.0,0.7,5601.63,12,0
56,71270.96,11342.61,572.0,1.3,4141.72,4,0
32,21702.15,19137.08,569.0,0.6,12057.34,3,0
61,83403.54,9019.18,685.0,1.4,7586.53,12,0
39,48122.36,18100.34,658.0,8.0,13676.32,9,0
32,66500.66,15157.62,710.0,0.7,15247.75,10,0
29,52672.19,11620.04,424.0,25.7,6277.73,7,0
27,27152.21,15375.94,619.0,2.0,3817.35,7,0
48,76110.89,6558.45,620.0,12.8,5486.28,6,0
34,110014.46,17472.32,654.0,1.1,23970.94,9,0
51,44699.83,18302.58,652.0,1.0,4295.13,3,0
39,48552.83,17765.12,668.0,4.2,6951.59,14,0
36,15000.0,27017.37,657.0,0.3,9286.78,1,1
25,82030.06,14240.21,613.0,8.1,11279.41,7,0
55,73235.31,14791.02,618.0,2.9,8620.21,9,0
32,20332.32,5637.84,646.0,6.0,18643.65,6,0
45,15000.0,27579.76,690.0,1.0,9415.81,10,1
41,16015.37,3014.85,657.0,5.1,7104.3,2,0
56,67903.38,16828.51,587.0,4.5,13735.27,13,0
43,69899.83,10081.75,583.0,7.0,2680.21,8,0
36,36533.32,15498.53,691.0,1.8,11235.17,9,0
59,64985.2,4535.53,711.0,13.5,5775.06,10,0
62,58177.54,22133.31,736.0,16.3,15713.84,8,0
59,47654.61,7358.56,611.0,10.1,16175.74,9,0
34,74403.94,24330.02,500.0,4.2,6955.47,1,0
51,30901.29,7579.12,681.0,2.7,2777.67,3,0
25,77950.78,22801.7,593.0,0.3,0.0,3,0
55,40429.57,8352.28,642.0,14.7,9351.26,14,0
43,90630.73,10083.12,662.0,15.2,0.0,9,0
49,34893.88,14985.23,694.0,0.1,7489.74,3,0
63,47968.56,8216.59,721.0,2.2,4634.24,14,0
31,56171.74,7980.99,744.0,10.6,11348.37,10,0
38,56046.37,8309.27,756.0,0.4,7918.15,1,0
32,64816.57,17550.84,658.0,1.1,4601.93,3,0
29,29286.35,14996.4,515.0,19.2,13094.42,2,0
30,54253.75,15421.05,601.0,9.4,1452.22,9,0
64,57762.63,12402.94,763.0,12.2,11378.46,14,0
37,44445.24,19389.6,662.0,0.8,20373.06,1,0
58,63081.17,23400.46,824.0,1.2,13793.43,11,0
27,28072.6,19604.94,620.0,4.6,5567.34,2,0
33,48470.92,13328.23,835.0,3.5,1890.06,1,0
60,39936.32,5233.72,650.0,1.8,13607.96,9,0
62,48531.38,1000.0,616.0,10.8,654.14,7,0
29,83940.71,14481.08,593.0,11.6,8036.09,14,0
47,84329.11,1000.0,703.0,1.7,12347.05,13,0
22,80408.33,13405.56,537.0,0.8,1946.3,1,0
25,45754.85,26220.99,606.0,0.8,1615.2,13,0
49,73152.37,5772.24,646.0,3.3,92.78,13,0
57,57247.24,4711.14,469.0,0.7,17566.95,10,0
58,55911.79,20095.47,642.0,3.2,18191.05,12,0
39,53452.77,1000.0,788.0,3.1,18101.71,6,0
28,90168.36,18054.47,685.0,10.8,18904.52,5,0
21,82316.77,26748.07,597.0,1.8,4201.79,10,0
42,69897.93,8020.12,612.0,4.1,0.0,14,0
37,51593.98,6646.08,677.0,6.8,18219.49,11,0
27,55791.22,19720.19,609.0,4.5,13575.06,5,0
45,65611.33,5634.05,687.0,15.4,13092.66,4,0
24,44567.82,21486.55,607.0,4.6,1759.87,3,0
56,73766.31,6285.52,568.0,11.6,8582.31,14,0
26,36575.1,29147.22,744.0,1.4,8955.6,13,0
51,62836.87,20298.45,707.0,4.1,7621.17,8,0
39,15000.0,15304.35,499.0,3.9,2898.43,7,1
64,43987.63,28686.04,623.0,22.8,0.0,5,0
59,96553.54,23252.35,733.0,1.1,3484.02,12,0
47,75723.83,17948.93,637.0,0.8,0.0,9,0
30,85709.37,1000.0,604.0,4.7,5522.73,12,0
46,41653.85,9388.05,630.0,1.3,4310.01,7,0
39,57075.46,23683.28,659.0,5.1,993.65,10,0
59,80639.85,4598.99,636.0,18.0,10405.2,2,0
23,67661.9,8874.21,643.0,14.6,5939.77,7,0
33,65171.32,6823.22,638.0,1.3,6373.07,7,0
48,87611.64,18218.85,572.0,0.9,16345.95,4,0
40,34190.9,22708.89,568.0,4.1,6073.55,12,1
48,51315.24,22716.79,563.0,4.4,10722.58,12,0
28,19918.29,8177.44,657.0,5.4,1501.27,8,0
61,33097.88,18109.27,697.0,6.8,9532.6,4,0
59,76483.71,7800.94,575.0,4.6,7384.69,7,0
21,36653.01,13315.61,530.0,0.6,8555.32,4,0
23,69710.49,19161.34,580.0,7.8,650.92,13,0
33,88169.7,23491.0,762.0,0.4,1221.57,8,0
48,51441.24,1000.0,625.0,0.1,5922.97,14,0
45,65397.27,15789.08,633.0,7.3,15983.84,14,0
53,69866.24,26258.35,586.0,4.0,0.0,3,0
58,30570.1,16857.76,696.0,6.0,18083.08,2,1
26,42670.95,15660.91,640.0,2.4,3760.71,10,0
64,34926.78,10495.94,592.0,0.1,8498.54,6,1
52,44265.54,26046.02,568.0,2.0,14015.61,7,1
41,69322.21,10865.73,680.0,4.7,5866.02,7,0
36,43096.07,14198.8,671.0,1.3,6538.3,6,0
41,54296.94,11238.29,551.0,5.8,16679.12,11,0
31,34150.77,15865.56,748.0,7.9,14579.75,8,0
57,79528.44,26405.22,599.0,3.0,12203.78,12,0
56,44097.8,7751.15,472.0,10.4,7124.2,6,0
55,85459.61,15900.43,772.0,9.6,7541.55,6,0
39,56218.58,18128.52,642.0,10.5,1566.18,3,0
40,26860.01,8501.34,685.0,5.4,6295.2,12,0
38,51579.47,14527.87,784.0,1.8,8404.29,2,0
61,33744.46,29810.72,570.0,3.3,7798.45,7,1
34,66786.99,1000.0,688.0,6.2,9776.6,6,0
35,49772.74,11630.39,744.0,1.2,14668.85,1,0
51,58264.21,17004.48,575.0,6.7,0.0,2,0
21,47612.94,11992.46,767.0,4.0,4200.51,2,0
23,43893.15,38089.98,537.0,0.5,14866.66,1,1
36,35527.56,19389.53,642.0,4.1,22797.24,3,1
43,71724.46,6645.05,564.0,0.3,1557.67,5,0
31,51536.94,1000.0,706.0,0.1,4247.77,4,0
32,48706.18,17722.21,573.0,11.0,148.19,12,0
30,51035.72,8955.05,601.0,3.4,0.0,2,0
52,41422.76,25311.19,580.0,3.9,9646.89,8,1
36,48772.97,12801.08,554.0,1.6,11565.46,9,0
28,59112.6,10453.19,589.0,3.9,6202.23,8,0
58,34317.26,10318.02,646.0,0.9,6256.67,7,0
32,37212.96,22892.07,642.0,6.8,7333.35,10,0
44,82565.68,18324.66,633.0,8.7,4588.31,2,0
48,47744.87,29047.65,597.0,9.7,7738.52,6,0
28,43968.78,13279.14,622.0,0.6,16321.36,11,0
48,28122.57,21898.24,523.0,4.1,3035.72,4,1
56,72013.55,22035.01,594.0,8.3,6301.75,5,0
46,33881.48,20390.51,632.0,0.7,7234.13,9,0
28,54694.15,10921.14,674.0,0.5,4594.98,13,0
48,20836.3,18787.26,664.0,8.5,8407.55,9,1
48,71363.46,14222.06,552.0,8.0,0.0,4,0
57,78537.12,14011.87,684.0,3.0,11437.48,8,0
61,64690.41,8553.52,660.0,0.6,2166.77,11,0
56,24310.4,1000.0,765.0,3.6,2956.12,5,0
47,71775.24,24987.01,530.0,2.5,6995.02,9,0
37,38453.02,18452.47,639.0,3.7,0.0,2,1
29,31580.56,4254.41,733.0,2.9,15987.24,4,0
53,47330.78,20741.68,626.0,4.2,3056.92,3,0
40,46932.65,25145.08,577.0,6.5,23796.15,7,0
33,44899.03,21221.34,585.0,7.5,11781.2,14,0
48,80473.48,7866.89,713.0,5.2,4590.24,2,0
49,95236.52,9144.06,526.0,1.1,6161.62,3,0
33,27617.27,10616.99,623.0,2.5,8891.55,9,0
55,41223.35,21888.68,580.0,0.4,18192.32,8,1
26,57854.97,18831.68,586.0,3.0,13701.72,2,0
38,47225.67,37322.33,685.0,17.6,13251.53,6,0
25,62987.97,1872.92,618.0,5.1,6166.58,14,0
45,73319.71,14579.21,669.0,0.8,4598.44,3,0
22,69987.32,1000.0,551.0,1.6,11824.43,12,0
30,67194.67,19773.18,716.0,0.3,16001.42,13,0
50,88181.91,23535.16,667.0,1.0,7171.82,6,0
25,23221.05,26536.85,749.0,3.3,3891.98,14,1
53,84602.18,16508.18,617.0,2.1,1800.23,5,0
21,46740.17,1000.0,686.0,1.1,0.0,10,0
38,70702.5,14598.81,713.0,0.8,5319.16,4,0
52,34406.68,18494.32,684.0,5.3,6473.66,12,1
31,36830.07,6958.83,786.0,4.1,7879.62,7,0
41,68242.35,12880.17,517.0,9.2,11249.84,11,0
46,16425.4,4783.6,664.0,1.0,5187.39,10,0
45,74788.84,10098.36,618.0,9.4,18771.71,7,0
42,80199.27,22299.73,612.0,4.3,1167.83,4,0
47,58555.7,20441.3,769.0,1.5,12096.62,3,0
33,57835.22,3838.24,600.0,1.6,682.65,4,0
53,38327.28,9360.12,718.0,2.5,2897.27,2,0
54,68488.99,15456.74,566.0,3.1,9686.0,4,0
61,61953.3,16812.19,732.0,0.4,14262.05,4,0
55,36569.89,9696.83,648.0,9.2,6322.74,12,0
21,47170.4,18811.66,627.0,0.6,8507.68,5,0
41,51813.29,14717.74,527.0,3.3,15576.39,1,0
26,47143.96,1000.0,628.0,2.4,667.14,2,0
48,27741.77,10426.64,595.0,3.6,12619.3,8,0
37,68980.41,10198.19,790.0,10.9,3865.6,8,0
25,50129.79,20426.19,654.0,22.6,9458.57,8,0
51,55307.3,20568.47,602.0,0.1,11238.42,5,0
25,43434.67,1623.18,599.0,2.5,945.54,8,0
58,64505.43,18507.77,541.0,8.5,3520.64,9,0
23,58973.92,14408.29,772.0,2.0,11995.15,14,0
43,79255.69,16011.4,751.0,5.2,6439.34,4,1
57,64611.97,10089.38,645.0,24.3,3718.03,4,0
57,50946.31,14505.36,824.0,5.2,9168.39,7,0
30,40205.66,24202.61,649.0,0.6,1523.49,5,0
30,72319.05,15897.49,738.0,9.3,904.16,11,0
39,49348.48,14660.59,695.0,17.0,0.0,10,0
37,51565.65,11166.37,604.0,6.2,10158.74,1,0
41,51560.57,23418.05,665.0,2.7,8191.95,8,1
34,46967.85,4753.7,680.0,14.8,11243.54,4,0
29,51909.22,8584.24,546.0,17.3,15331.16,8,0
21,93524.15,4294.31,673.0,13.7,6552.13,2,0
33,34043.56,16605.48,741.0,2.7,7582.74,12,0
24,38709.92,24437.98,595.0,7.8,10059.27,12,0
21,82686.49,12369.64,633.0,5.3,4579.54,4,0
60,47503.91,6444.76,561.0,1.0,0.0,2,0
52,45987.57,28091.57,611.0,3.8,1090.37,5,0
54,75697.28,18610.26,618.0,6.9,7761.1,10,0
48,26596.09,17220.19,776.0,11.3,13998.75,10,0
51,71429.09,13478.47,625.0,9.9,17403.94,14,0
28,55912.33,20352.11,608.0,0.8,6291.78,8,0
59,64296.04,17094.84,642.0,3.3,9007.08,11,0
46,63920.62,11149.85,513.0,3.3,19224.84,7,0
54,42440.35,12489.58,461.0,11.5,11100.93,11,0
23,76023.68,6840.91,539.0,0.0,8823.31,5,0
32,43997.25,5843.48,676.0,6.7,9260.95,11,0
21,63176.98,12626.78,650.0,4.8,11491.77,7,0
64,79754.49,24233.72,720.0,12.7,678.21,5,0
25,82578.03,6726.69,528.0,3.1,12563.26,7,0
50,49657.47,21690.96,634.0,5.4,10634.7,4,0
50,64262.71,8608.52,523.0,18.0,14529.42,4,0
37,47810.22,1000.0,671.0,6.8,10964.73,10,0
43,105075.92,19372.8,540.0,0.3,14127.49,4,0
35,70602.52,28030.14,631.0,0.9,2462.75,11,0
57,56681.17,8154.12,667.0,8.6,4421.42,8,0
41,61251.24,2441.03,619.0,2.0,8916.24,1,0
34,63142.11,18639.32,469.0,6.1,3492.74,10,0
22,63734.87,7614.61,783.0,6.0,13132.92,5,0
31,50200.04,19293.17,610.0,25.3,0.0,12,0
59,47113.45,24211.84,521.0,3.2,7042.43,10,0
58,51962.93,17644.94,711.0,6.7,4601.04,2,0
54,32206.17,21478.15,714.0,0.2,3545.47,10,0
58,69365.49,21532.9,626.0,3.1,0.0,4,0
54,38965.9,22919.57,773.0,1.0,8250.8,5,0
38,33801.0,15361.69,591.0,9.2,7501.35,8,0
50,54712.91,21232.61,664.0,9.2,19426.31,2,0
35,52397.55,16315.21,691.0,1.3,22927.52,2,0
47,59992.69,18130.56,771.0,1.9,1592.2,2,0
54,43635.89,39413.69,495.0,6.1,0.0,14,0
58,47149.15,16932.8,833.0,6.7,796.05,8,0
53,68842.39,3017.92,744.0,5.4,7628.84,12,0
44,67624.34,13420.65,686.0,28.6,14751.03,14,0
35,66790.5,12515.79,586.0,10.2,5111.23,3,0
50,55679.35,12881.65,579.0,2.7,11469.67,5,0
62,58378.45,22627.54,673.0,2.0,3205.76,2,0
37,59608.78,24044.73,690.0,4.5,5077.27,6,0
25,41879.17,14154.92,679.0,8.5,9000.78,10,0
49,84480.93,3865.01,663.0,3.2,7933.19,6,0
24,81631.76,15792.76,685.0,6.7,7783.65,2,0
30,70884.91,10652.89,475.0,0.1,1509.21,4,0
37,46482.77,16683.24,629.0,13.0,15355.36,11,0
30,65782.88,14032.3,539.0,7.4,15309.99,2,1
37,74567.4,24730.86,647.0,2.5,15410.51,14,0
40,30536.06,17198.46,755.0,2.4,3936.65,10,0
44,88890.24,10678.47,577.0,0.5,8716.34,4,0
25,20212.25,3915.74,593.0,8.5,4850.75,13,0
54,69092.12,14615.89,582.0,7.3,2151.7,13,0
26,84065.65,14644.5,593.0,5.0,9709.78,11,0
22,52738.73,12900.31,694.0,0.5,0.0,7,0
33,51990.71,21202.59,713.0,1.5,13081.04,5,0
63,68353.22,3937.77,768.0,3.1,1023.81,10,0
63,92037.64,8899.65,570.0,1.5,6121.91,4,0
31,49378.65,15423.34,705.0,2.8,0.0,10,0
43,39380.9,10523.93,718.0,1.3,18846.55,10,0
36,46524.49,12146.33,782.0,2.2,11949.35,3,0
51,23949.72,14517.99,576.0,5.3,8515.23,13,0
31,72955.16,20487.72,490.0,11.1,3871.21,13,0
36,44718.34,14195.41,628.0,2.4,1605.64,13,0
28,50833.22,1000.0,850.0,5.9,6798.14,6,0
24,73192.42,10177.62,562.0,0.7,9813.27,2,0
60,47461.79,18966.27,689.0,3.9,6620.94,4,0
24,70181.81,21101.39,473.0,12.7,11185.52,12,0
45,34238.23,21542.86,795.0,0.1,19134.38,8,0
23,74174.39,23809.42,500.0,1.6,1561.08,2,0
52,61838.1,15947.5,459.0,0.7,9418.92,9,0
23,53228.42,17105.32,658.0,3.8,18447.29,2,0
47,57617.87,6888.73,659.0,5.7,6135.48,8,0
49,29264.77,1000.0,764.0,0.3,7165.75,8,0
52,57160.01,3659.34,718.0,0.4,10767.56,7,0
39,52166.6,9385.3,490.0,10.2,12056.58,14,0
41,29811.35,4122.36,638.0,3.0,14298.62,13,0
25,41578.49,12656.58,594.0,3.1,8655.67,10,0
38,52415.09,11303.29,543.0,14.5,3230.86,6,0
48,42854.16,22502.62,685.0,1.9,11364.58,1,0
62,15000.0,7246.91,733.0,11.4,2198.52,2,0
42,76527.75,16124.66,586.0,18.3,9991.75,7,0
41,52158.2,11641.86,623.0,1.4,8463.51,13,0
26,15000.0,6947.37,629.0,3.6,8316.44,11,1
21,97699.26,9178.31,597.0,3.8,7506.22,4,0
25,79827.85,1000.0,616.0,10.1,14011.43,9,0
61,48020.36,20986.77,597.0,1.8,11708.25,3,0
32,38150.05,26218.09,660.0,8.0,12167.41,4,0
46,63063.82,12860.27,603.0,17.7,5218.11,3,0
54,59046.54,15232.5,684.0,9.2,0.0,7,0
34,65841.8,12633.14,603.0,12.0,5617.26,2,0
46,38207.59,8439.27,702.0,6.2,10614.53,10,0
47,76955.44,20639.22,601.0,11.7,8194.39,12,0
29,45530.76,17552.55,698.0,0.9,5403.35,12,0
46,68615.31,1000.0,582.0,6.2,9328.59,2,0
42,39061.21,6723.11,721.0,6.6,6396.85,2,0
50,107962.88,1000.0,508.0,2.9,8292.8,14,0
63,68910.47,27443.31,650.0,0.4,0.0,12,0
37,112684.65,13625.37,605.0,4.9,12602.86,4,0
46,71552.04,16925.61,646.0,0.3,11676.94,8,0
56,43770.71,12173.64,555.0,2.4,20673.5,8,0
21,71587.62,23821.57,634.0,2.5,3728.4,8,0
28,73011.56,21885.64,561.0,34.2,4980.84,8,0
55,62466.48,13276.17,631.0,1.8,9045.58,7,0
35,67607.85,28743.94,624.0,8.6,7795.35,6,1
42,70234.54,16482.55,676.0,0.3,17479.2,12,0
34,35126.38,3319.0,655.0,3.8,5550.01,7,0
46,33702.83,15800.15,800.0,3.8,7077.66,13,0
48,39115.66,19139.53,609.0,5.0,4626.7,14,0
43,57550.85,13934.2,639.0,8.3,17141.74,5,0
34,50536.58,11708.14,850.0,7.2,10923.18,8,0
44,35488.59,29114.89,632.0,7.2,17425.32,2,0
22,70506.28,5513.1,726.0,2.8,25490.38,5,0
46,60660.9,1000.0,696.0,6.5,3423.11,7,0
34,58378.58,27952.43,837.0,3.4,14469.16,9,0
27,49840.21,5191.62,536.0,0.3,6459.57,10,0
23,47435.44,12707.06,526.0,11.0,3874.15,1,0
43,38173.38,11980.54,561.0,11.0,0.0,11,0
63,73674.81,24853.99,664.0,1.9,20770.2,9,0
38,40930.14,26478.85,570.0,12.3,14012.21,3,0
58,59187.81,4661.0,479.0,7.1,6647.43,1,0
55,88240.21,25855.28,576.0,2.6,11731.61,7,0
35,48354.85,25707.28,679.0,2.0,0.0,3,0
45,74214.04,15154.84,578.0,18.5,7433.71,8,0
57,66374.18,22460.34,741.0,6.2,3428.49,11,0
48,61229.35,23262.64,560.0,2.4,16673.42,2,0
30,63606.97,12980.58,651.0,5.1,17076.73,4,0
59,53101.87,13739.47,619.0,4.2,13342.71,12,0
37,55695.52,19714.62,665.0,3.7,13684.18,2,0
59,44037.72,1971.8,673.0,5.2,4100.79,11,0
42,55829.14,12169.55,777.0,3.9,12301.73,4,0
46,43295.48,5397.13,705.0,5.3,0.0,12,0
64,75113.1,26388.63,616.0,11.9,0.0,1,0
45,21010.05,12075.34,699.0,25.0,7367.11,13,0
37,64621.07,17210.99,710.0,6.2,11181.18,10,0
33,61731.73,13252.7,814.0,13.1,11588.81,5,0
40,59920.32,12732.13,637.0,9.8,457.87,3,0
45,75489.98,16687.73,643.0,1.7,0.0,9,0
24,49277.53,9154.85,755.0,13.5,5290.72,4,0
30,60108.68,13412.14,490.0,0.4,2741.53,6,0
23,20669.16,13353.26,634.0,2.0,11672.11,9,0
61,46693.66,11614.28,706.0,5.1,1922.83,2,0
38,72114.73,18128.46,734.0,3.7,19665.81,7,0
56,28216.77,11424.03,473.0,3.9,10174.16,3,0
42,58194.87,27888.92,543.0,7.9,7118.44,1,0
54,41449.66,20031.71,451.0,1.1,1116.03,9,1
28,52780.26,4205.52,720.0,20.1,73.23,9,0
60,42646.45,19407.02,666.0,2.9,6074.5,12,0
64,30056.09,9484.16,764.0,15.0,4526.96,11,0
39,62720.07,16085.52,652.0,2.4,0.0,4,0
62,54008.06,9150.44,829.0,4.6,16229.8,9,0
61,67252.58,1000.0,575.0,3.0,1368.68,7,0
57,70888.76,14826.13,621.0,5.6,10115.68,4,0
26,79505.17,3524.67,683.0,1.0,10653.23,12,0
46,57669.73,18357.72,593.0,2.6,0.0,2,0
54,80372.42,16398.28,683.0,0.4,5691.71,13,0
26,35484.51,10168.92,641.0,4.6,0.0,5,0
57,73179.2,29604.3,636.0,16.4,10445.59,8,0
53,64187.81,5085.7,640.0,0.2,8375.1,10,0
42,59661.85,10005.3,706.0,5.4,7536.31,10,0
41,63894.64,6034.47,623.0,7.5,3078.97,6,0
26,35785.22,31330.53,560.0,1.2,15086.22,12,1
26,31065.06,25817.95,655.0,1.6,5733.02,14,0
24,89196.56,3623.03,599.0,1.1,0.0,12,0
50,51625.56,8395.35,570.0,1.8,2334.25,11,0
31,51340.13,8666.73,512.0,0.6,0.0,5,0
50,32953.81,10594.18,724.0,2.3,4073.93,4,0
51,25364.43,6657.75,703.0,2.3,2545.68,11,0
44,53233.62,10153.99,763.0,8.2,12167.47,6,0
29,48168.24,23038.98,650.0,8.1,11433.37,13,0
23,55034.69,30575.3,736.0,8.0,9275.96,11,0
51,56743.08,2644.81,575.0,4.2,13682.73,3,0
60,104789.22,6671.14,497.0,2.0,929.58,2,0
57,48228.4,16708.48,590.0,2.6,9909.92,1,0
56,86598.8,2357.55,634.0,1.9,0.0,9,0
44,87840.48,16915.46,679.0,4.4,5138.93,1,0
51,70072.49,19320.82,752.0,13.9,10047.11,11,0
26,50297.47,20605.22,676.0,1.7,4809.42,4,0
22,27770.55,19097.16,831.0,3.1,17799.52,6,0
40,64558.88,10718.01,660.0,5.3,5911.78,9,0
48,75376.24,13546.64,658.0,9.3,12804.73,4,0
31,89953.75,5563.78,677.0,1.5,6412.83,7,0
24,36000.84,18714.71,680.0,1.6,8790.0,7,0
35,50129.47,27826.88,679.0,10.8,5809.81,13,0
26,36122.71,18697.61,551.0,0.4,9062.87,14,1
50,42330.44,9439.99,718.0,4.7,18359.89,6,0
58,68287.75,22958.33,850.0,9.8,17258.95,9,0
22,41413.9,33925.17,579.0,12.7,5076.99,11,0
35,38514.58,16945.2,647.0,0.1,6625.97,10,0
31,70939.92,19435.78,540.0,2.3,8305.03,7,0
28,64014.78,20421.61,710.0,1.5,11852.52,3,0
46,62000.22,2164.34,710.0,4.2,19126.91,6,0
64,41942.25,11711.02,530.0,5.0,15715.66,7,0
25,80860.47,10889.07,545.0,40.0,6399.46,12,0
26,55289.8,21678.93,483.0,3.6,10418.05,7,0
46,102603.8,20746.95,776.0,4.0,9354.34,13,0
24,58223.32,14034.11,583.0,2.7,4365.4,6,0
39,15000.0,10408.98,639.0,0.8,14081.27,3,1
40,15000.0,1507.23,621.0,1.8,0.0,6,0
53,67479.0,14876.7,729.0,1.4,14036.78,2,0
40,81009.88,7363.46,703.0,8.1,10471.21,10,0
32,39323.44,6371.99,699.0,3.9,0.0,13,0
21,97019.58,22410.15,585.0,1.8,1749.39,1,0
46,88259.98,21575.36,704.0,3.4,0.0,8,0
34,59210.94,11091.25,724.0,1.2,18180.66,3,0
58,65789.08,2447.65,702.0,1.0,2050.15,14,0
57,72890.6,8393.51,547.0,9.8,13461.18,8,0
31,92799.9,22946.03,560.0,14.5,13675.3,3,0
56,68642.72,18741.75,789.0,0.4,7275.97,2,0
33,58758.63,11225.56,806.0,7.2,4012.57,12,0
63,68446.02,15470.03,644.0,3.0,11076.59,8,0
23,65747.21,1000.0,644.0,2.5,9292.56,3,0
53,73488.2,1000.0,663.0,5.8,13617.43,8,0
26,23599.53,30817.01,696.0,1.5,960.16,2,1
30,61317.07,19052.21,535.0,0.1,14134.59,4,0
25,64208.81,15013.3,668.0,1.2,16086.08,9,0
43,53543.06,11824.35,568.0,1.0,6459.39,1,0
30,70683.33,1000.0,648.0,0.2,2264.1,2,0
64,93423.35,22945.71,579.0,1.9,5100.29,2,0
22,57764.34,5904.89,598.0,3.2,4159.22,9,0
33,68834.42,20633.46,665.0,6.7,6914.99,10,0
60,87125.3,16056.01,601.0,2.0,3571.21,5,0
22,58231.29,14583.24,562.0,1.1,10739.05,11,0
40,37230.74,4581.07,766.0,1.3,11820.15,13,0
21,67315.58,4687.6,563.0,11.1,5845.99,4,0
57,15000.0,18119.48,465.0,1.1,0.0,10,1
29,15000.0,15633.73,696.0,10.6,10658.16,10,1
37,61660.24,15377.34,627.0,3.0,0.0,4,0
29,15000.0,17288.33,648.0,13.6,9497.53,7,0
31,28696.65,1000.0,663.0,2.6,8431.21,3,0
35,47398.03,23121.15,752.0,1.0,6026.18,9,0
44,40571.67,12152.8,799.0,4.0,11869.0,5,0
58,52043.87,24357.16,670.0,4.4,10181.39,11,0
55,77257.4,1000.0,556.0,5.0,10326.09,9,0
50,59769.62,19552.21,662.0,2.7,12926.13,1,0
51,38213.59,19476.63,697.0,0.2,5523.07,10,0
25,82088.82,3110.94,730.0,4.9,5439.3,12,0
64,26422.86,9885.95,661.0,13.5,14463.34,14,0
34,59437.67,6523.95,605.0,15.8,11851.38,8,0
31,24198.28,21905.7,577.0,4.5,5181.83,2,1
29,60046.36,17471.11,641.0,0.1,0.0,14,0
54,48627.45,27790.79,530.0,0.6,10352.25,8,1
32,76644.76,16623.63,682.0,9.0,10915.45,4,0
55,69413.79,20857.95,664.0,8.9,725.65,2,0
55,43257.21,24376.09,664.0,14.6,2908.78,13,0
21,39421.21,19435.41,707.0,4.1,5553.03,2,0
60,48698.07,11926.53,766.0,10.0,10713.95,13,0
42,92511.43,10437.64,644.0,8.7,22901.46,6,0
49,87381.37,14362.13,656.0,4.5,14706.28,3,0
